Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
The Real Truther,@thereal_truther,2024-11-20T08:00:20.000Z,True,"I completely understand the definition.

The definition requires SPECIFIC INTENT. Which fits Hamas but not Israel as they are not targeting Palestinians or muslims but instead Hamas.

With a credible estimate of 17,000 Hamas combatants killed in the war and 5-10K being natural",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1655058292358668290/ytpI4_BI_bigger.jpg,https://x.com/thereal_truther/status/1859144735329300876,tweet_id:1859144735329300876
jim Njue,@jimNjue_,2024-11-20T08:00:20.000Z,True,"Majamaa ata life ikikauka aje never contemplate suicide. Akuna mvua hunyesha milele. Also, there are millions of people going through worse than you, i guarantee that. There’s children getting blown to pieces right now in Gaza. Afathali kuwa na shida ya pesa ama kuachwa na bibi",0,0,0,111,[],[],[],https://pbs.twimg.com/profile_images/1778006385969524736/aGanbM0z_bigger.jpg,https://x.com/jimNjue_/status/1859144735329239515,tweet_id:1859144735329239515
Peeyush Gautam,@peeyush2768,2024-11-20T08:00:19.000Z,False,"Hats-Off to Benjamin Netanyahu,visiting Gaza &  encouraging his soldiers.The true leader leads from the front & BENJAMIN NETANYAHU IS THE TRUE LEADER. For a secure,strong, happy & prosperous Israel, Hamas & Hezbollah must be eliminated. LONG LIVE THE JEWISH STATE OF ISRAEL.",0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/672090865461035010/yvzCCsQo_bigger.jpg,https://x.com/peeyush2768/status/1859144728849379569,tweet_id:1859144728849379569
عمرالخولاني,@PowerAstop,2024-11-20T08:00:17.000Z,False,"You will not succeed in stealing Palestinian land, and you will be expelled from all of Palestine and returned to European countries, occupiers. This is not your land",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1817378099215958016/arWKS2li_bigger.jpg,https://x.com/PowerAstop/status/1859144722163302710,tweet_id:1859144722163302710
QPacalypse,@qpac7866,2024-11-20T08:00:17.000Z,True,"let’s see—Palestinians without Israel’s golden ticket (aka a permit nearly impossible to get), farmers trying to reach their own land, sick people needing hospitals, kids going to school. But sure, checkpoints are just decorative, right?",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1848951902358409216/B9psPuPW_bigger.jpg,https://x.com/qpac7866/status/1859144721597382985,tweet_id:1859144721597382985
Pilar Fernandez,@pilaraymara,2024-11-20T08:00:17.000Z,True,"Israel attacks North Gaza hospital treating starving children, elderly https://aje.io/clthel via ",0,0,0,22,[],['@AJEnglish'],[],https://pbs.twimg.com/profile_images/1846267191928168448/3z27eEGm_bigger.jpg,https://x.com/pilaraymara/status/1859144721207001489,tweet_id:1859144721207001489
Arab News,@arabnews,2024-11-20T08:00:16.000Z,True,"#SPOTLIGHT: #Israel’s targeting of first responders in #Lebanon deprives communities of essential care & support, warns  of  https://arab.news/p9y32",0,0,0,409,"['#SPOTLIGHT', '#Israel', '#Lebanon']","['@DrTbab', '@MedGlobalOrg']",[],https://pbs.twimg.com/profile_images/1803355386386296833/aJTew1uf_bigger.jpg,https://x.com/arabnews/status/1859144718845686027,tweet_id:1859144718845686027
Fallacy Finder,@FallacyFinderr,2024-11-20T08:00:16.000Z,False,Israel's Biggest Fear: White People Hating Israel https://youtu.be/JoayW90TXu0?si=9hmebhQB6MRxQZdq… via ,0,0,0,3,[],['@YouTube'],[],https://pbs.twimg.com/profile_images/1786392810146463744/Izk23-Qi_bigger.jpg,https://x.com/FallacyFinderr/status/1859144717440520457,tweet_id:1859144717440520457
Iain4Europe #FBPE,@iain4europe,2024-11-20T08:00:15.000Z,False,"I'm not clear whose genocide you are hoping for here: Israelis or Palestinians?

To be clear, I don't not either side to be wiped out. I want Israel to get out of the Palestinian Territories and stop blocking a Palestinian state,",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1227294815571914752/1goXcbB4_bigger.jpg,https://x.com/iain4europe/status/1859144711602065546,tweet_id:1859144711602065546
The Amazing Chen&Zen,@zen44742,2024-11-20T08:00:14.000Z,False," as my family is getting bombed AGAIN, over and over, by Israel, it really blows my mind to read the kind of repentant comment such as ""i used to stand with Israel, but now i see the horrors""...

On what basis were you pro-israel?? Facts?? Lack of info despite the billions of",0,0,0,7,[],[],['\\U0001f1f1\\U0001f1e7'],https://pbs.twimg.com/profile_images/1694688640616521728/AkBzZtKZ_bigger.jpg,https://x.com/zen44742/status/1859144709182288111,tweet_id:1859144709182288111
Les Priest,@hardbop34,2024-11-20T08:00:13.000Z,False,"One of the further unhappy things that the downfall of Israel will produce is a dislike of Jews, in the west, again. I’m not sure Israel is going to blow up, but it’s definitely going to become a pariah state.",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/3379601114/5e56349886dc21642c9ec65c47855a0f_bigger.jpeg,https://x.com/hardbop34/status/1859144706774728769,tweet_id:1859144706774728769
Orr Goren • אור גורן,@orrgoren,2024-11-20T08:00:13.000Z,True,"The IDF should continue and disarm all Hamas militants in Gaza and in Judea & Samaria. They are an imminent threat to Israeli citizens.

Never Forget Oct 7th.",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1821430611757645824/mmfhJOql_bigger.jpg,https://x.com/orrgoren/status/1859144705692381620,tweet_id:1859144705692381620
Israel Headline News,@IsraelHeadline,2024-11-20T08:00:13.000Z,True,"UN Security Council to vote on Gaza ceasefire resolution without mention of hostages, US veto power uncertain. More at",0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1717125316894662656/6lm2V1HT_bigger.jpg,https://x.com/IsraelHeadline/status/1859144703775539562,tweet_id:1859144703775539562
СБУ Secret Bot,@whoknows197563,2024-11-20T08:00:12.000Z,True,Buying friends to influence people  it’s how they get support. When it costs so much to get people to support you it is telling what the morality of the cause is. I mean damn it’s $100m to get someone to support Israel ,0,0,0,3,[],[],"['\\U0001f937\\u200d\\u2642\\ufe0f', '\\U0001f602']",https://pbs.twimg.com/profile_images/1591829805200277509/Cf9sDDPN_bigger.jpg,https://x.com/whoknows197563/status/1859144701711966469,tweet_id:1859144701711966469
KevR,@DessieVendee,2024-11-20T08:00:11.000Z,True,"Reinforcements are coming and there will be no consequences for your genocide in Gaza. Money well spent by Israel there.
The sanctimony is next level!",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1857041672728633344/V8kcsRlb_bigger.jpg,https://x.com/DessieVendee/status/1859144695450120234,tweet_id:1859144695450120234
Coffee House,@SpecCoffeeHouse,2024-11-20T08:00:10.000Z,True,'Could this long round of armed conflict between Israel and Hezbollah finally come to an end?' Limor Simhony Philpott,0,0,0,317,[],[],['\\u270d\\ufe0f'],https://pbs.twimg.com/profile_images/2268407978/oooilhattehn66oltwsl_bigger.png,https://x.com/SpecCoffeeHouse/status/1859144692610302259,tweet_id:1859144692610302259
Leroy Sanchez,@sanchezleroy213,2024-11-20T08:00:09.000Z,False,"Concrete evidence not circumstantial one, results of an independent investigation and testimonies from
Reliable witnesses.. 

Source: Zionist themselves!I never thought a lot of clowns and psychosis are born in apartheid israel",0,0,0,2,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f921', '\\U0001f921', '\\U0001f921']",https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/sanchezleroy213/status/1859144687409373565,tweet_id:1859144687409373565
Kamal,@LuddinIsmail,2024-11-20T08:00:07.000Z,False,Due to ongoing bombing and slaughtering of innocent civilians especially babies and children in Gaza and Lebanon.,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1858030776182517766/WysCbZqj_bigger.jpg,https://x.com/LuddinIsmail/status/1859144681164337197,tweet_id:1859144681164337197
OOWLIEOWL,@oowlieowl,2024-11-20T08:00:07.000Z,True,"Secretary Blinken is a diplomat w/a heart & a conscience, which is why he keeps on trying, even though we all know that the hostages  are dead - may their memory be a blessing - & that the Netanyahu government will reoccupy Gaza - https://ynetnews.com/article/rkbyheizyl… -& annex the WestBank...",0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1519339755128995840/m5EotNNu_bigger.jpg,https://x.com/oowlieowl/status/1859144680375492843,tweet_id:1859144680375492843
Lew Anno Suport#Israel #Ukraine 24/2-22,@anno1540,2024-11-20T08:00:07.000Z,True,"7/
For many months, these resources barely provided the #Kremlin with an influx of manpower to support Russian operations in Ukraine. 

However, the further, the more signs of the shakiness of this system come out.

- Thus, recently, according to Western estimates, the Russian",0,0,0,334,['#Kremlin'],[],[],https://pbs.twimg.com/profile_images/1774863258375098368/oqVnZ0Os_bigger.jpg,https://x.com/anno1540/status/1859144678844612883,tweet_id:1859144678844612883
Jeremy R. Hammond,@jeremyrhammond,2024-11-20T08:00:04.000Z,True,"From the archives: ""The Role of the US Media in the Palestine Conflict""

The US mainstream media serve the role of manufacturing consent for the US policy of supporting Israel's crimes against the Palestinians.https://jeremyrhammond.com/2016/09/20/role-us-media-palestine-conflict/?feed_id=295…",0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1224498944404750342/IYWzGBQA_bigger.jpg,https://x.com/jeremyrhammond/status/1859144668799205439,tweet_id:1859144668799205439
aussieboy,@aussieboy888,2024-11-20T08:00:04.000Z,False,"that is correct, only hamas is allowed to steal food in gaza and these criminals should have known that!",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1727298409478995968/YS5Pm743_bigger.jpg,https://x.com/aussieboy888/status/1859144666391736772,tweet_id:1859144666391736772
Jacob Pape,@JacobPape4,2024-11-20T08:00:03.000Z,False,"Gaza”Looting of 98 aid trucks sends price of flour to £80 a sack”
Two points shown by Israelphobic media.
1.Sanitise Hamas as legitimate political entity in Gaza.Not terrorists and criminals.
Second.Deny Hamas crimes,repeat their lies-always blame Israel",0,0,0,6,[],[],['\\U0001f616'],https://pbs.twimg.com/profile_images/1197296519101050880/Yc12XINa_bigger.png,https://x.com/JacobPape4/status/1859144661526352341,tweet_id:1859144661526352341
Malia,@AkmalAnimation,2024-11-20T08:00:02.000Z,False,How tf does Palestine have anything to do with this,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1625671262860353536/X6xGyOCL_bigger.jpg,https://x.com/AkmalAnimation/status/1859144659211350461,tweet_id:1859144659211350461
سیدمجید نظام,@ZxddXOxY2D7uITr,2024-11-20T08:00:02.000Z,False,Imam Khomeini said that Israel should be removed from the world.,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1247730467228602368/oPMjui4j_bigger.jpg,https://x.com/ZxddXOxY2D7uITr/status/1859144657839522180,tweet_id:1859144657839522180
CTech,@Calcalistech,2024-11-20T08:00:02.000Z,False,"Here's how Israel and Miami can disrupt the contech industry

Alon Gorbonos, General Partner and Founder at RE Angels, spoke to CTech at Calcalist’s Tech & Invest conference in Miami about construction tech.",0,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/912314260969201664/BKtEBDEp_bigger.jpg,https://x.com/Calcalistech/status/1859144657797562453,tweet_id:1859144657797562453
Virgin Media News,@VirginMediaNews,2024-11-20T08:00:02.000Z,False,Qatar has suspended its mediation negotiations on a ceasefire and hostage exchange deal for Gaza. A spokesperson said it doesn't mean Qatar has stopped its diplomatic endeavour to cool tensions but the Hamas office in Doha has been temporarily suspended.#VMNews | ,0,0,0,256,['#VMNews'],['@IrelandAMVMTV'],[],https://pbs.twimg.com/profile_images/1227615230236221441/XDSRZ5LY_bigger.png,https://x.com/VirginMediaNews/status/1859144657219056042,tweet_id:1859144657219056042
Al-Monitor,@AlMonitor,2024-11-20T08:00:01.000Z,True,"UN to vote again on Gaza ceasefire, US plans unclear",0,0,0,336,[],[],[],https://pbs.twimg.com/profile_images/1805680036613177344/IygF4x9h_bigger.jpg,https://x.com/AlMonitor/status/1859144655029301717,tweet_id:1859144655029301717
Luke Duong,@32_vu32810,2024-11-20T08:00:01.000Z,True,"The worst implication is that they removed her because Tatiana Maslany is outspoken about the state of Gaza, rather than that Disney employs misogynists.",0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1721578293038903296/FdyLxbzl_bigger.jpg,https://x.com/32_vu32810/status/1859144654031384833,tweet_id:1859144654031384833
World Israel News,@worldisraelnews,2024-11-20T08:00:01.000Z,False,$5 million and repatriation: Netanyahu’s rewards for hostage info,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/559359131216138241/yrGYmCf4_bigger.png,https://x.com/worldisraelnews/status/1859144653934596128,tweet_id:1859144653934596128
george,@georgemkeynes,2024-11-20T08:00:01.000Z,False,I believe it would. Israel was founded on the principle of ethnic cleansing. The question was always one of timing. Look at what's happening in the West Bank. Do you have evidence for your point of view?,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1802023436807553024/gmT2BWE__bigger.jpg,https://x.com/georgemkeynes/status/1859144653183779020,tweet_id:1859144653183779020
Saudi Gazette,@Saudi_Gazette,2024-11-20T08:00:01.000Z,True,It's the first time that Francis has openly urged for an investigation of genocide allegations over Israel's actions in the #Gaza Strip.,0,0,0,372,['#Gaza'],[],[],https://pbs.twimg.com/profile_images/1629491381482782721/r-DkOJgM_bigger.jpg,https://x.com/Saudi_Gazette/status/1859144652516946127,tweet_id:1859144652516946127
Cee,@cesar7360,2024-11-20T08:00:00.000Z,False,"Leviticus 25:33

And if a man purchase of the Levites, then the house that was sold, and the city of his possession, shall go out in the year of jubile: for the houses of the cities of the Levites are their possession among the children of Israel.",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1617093894176657409/Rfy9uWKI_bigger.jpg,https://x.com/cesar7360/status/1859144651820970129,tweet_id:1859144651820970129
Google Cloud Israel,@GoogleCloud_IL,2024-11-20T08:00:00.000Z,True," Unlock the power of smarter generative AI: Develop AI projects on Google Cloud Use diffusion models for image generation Build a search app with Vector Search & embeddings Generate text with Multimodal RAG

Get started today → https://goo.gle/3AXF7Rt",0,0,0,21,[],[],"['\\U0001f513', '1\\u20e3', '2\\u20e3', '3\\u20e3', '4\\u20e3']",https://pbs.twimg.com/profile_images/1276084934193668097/6P18YrEC_bigger.jpg,https://x.com/GoogleCloud_IL/status/1859144651115995515,tweet_id:1859144651115995515
The Spectator,@spectator,2024-11-20T08:00:00.000Z,True,'Could this long round of armed conflict between Israel and Hezbollah finally come to an end?' Limor Simhony Philpott,0,0,0,981,[],[],['\\u270d\\ufe0f'],https://pbs.twimg.com/profile_images/1663479074335981568/uDRaegSJ_bigger.jpg,https://x.com/spectator/status/1859144649597743388,tweet_id:1859144649597743388
Asharq Al-Awsat English,@aawsat_eng,2024-11-20T08:00:00.000Z,True,#Israel Pessimistic about Ceasefire Deal with #Lebanon,0,0,0,53,"['#Israel', '#Lebanon']",[],[],https://pbs.twimg.com/profile_images/1655602440127889408/LVCong_G_bigger.jpg,https://x.com/aawsat_eng/status/1859144649446752726,tweet_id:1859144649446752726
Palestine International Broadcast,@PBI_PS,2024-11-20T08:00:00.000Z,False,Displaced Palestinian families' tents are flooded by the heavy rain in the Yarmouk playground in Gaza City.#Palestine #Peace #Gaza #Ceasefire #GazaStarving #SaveGaza,0,0,0,13,"['#Palestine', '#Peace', '#Gaza', '#Ceasefire', '#GazaStarving', '#SaveGaza']",[],[],https://pbs.twimg.com/profile_images/1595110904777129985/UKRzpM7L_bigger.jpg,https://x.com/PBI_PS/status/1859144649199235450,tweet_id:1859144649199235450
Dan Gol,@gologorsky48790,2024-11-20T08:00:00.000Z,False,"Palestine is Jordan bro, look you even have the same flag",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1714231458447962112/J75JWBS3_bigger.png,https://x.com/gologorsky48790/status/1859144648322638302,tweet_id:1859144648322638302
Allen A Mendanha,@AllenMendanha,2024-11-20T07:59:59.000Z,False,I stand with you and Israel,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1544188124850524161/av_l683J_bigger.jpg,https://x.com/AllenMendanha/status/1859144645688672741,tweet_id:1859144645688672741
Pete,@middleeastpete,2024-11-20T07:59:58.000Z,False,You literally call yourself god chosen people and say Mary Is a whore it’s you who are actually doing genocide. Hamas and Hezbollah all started due to Israel’s occupation/apartheid . Stop playing victim no one feels sorry for you anymore apart from bots on X,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1818022569020108800/o3WgFihE_bigger.jpg,https://x.com/middleeastpete/status/1859144642232463740,tweet_id:1859144642232463740
