,Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_tweets
341,Eagle One,@kadotien,2024-11-20T08:16:48.000Z,False,Israel is a terrorist state. US and their western allies are there enablers. Palestine will be free #FreePalestine,0,0,0,5,['#FreePalestine'],[],[],https://pbs.twimg.com/profile_images/1225719742427795456/GnTW9ywy_bigger.jpg,https://x.com/kadotien/status/1859148877464547564,tweet_id:1859148877464547564,israel terrorist state u western ally enablers palestine free freepalestine
342,Matthew Piggott,@marxistmatty,2024-11-20T08:16:48.000Z,False,"Ok so wanting to eradicate Israel doesn’t make you a Nazi, it makes you a human being. Wanting to eradicate Jews makes you a Nazi, so provide the direct quote from Hasan that says he wants to eradicate Jews and this is over, you will win. Go ahead.",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1470926297115201543/Ivlb4ODW_bigger.jpg,https://x.com/marxistmatty/status/1859148876516913261,tweet_id:1859148876516913261,ok wanting eradicate israel make nazi make human wanting eradicate jew make nazi provide direct quote hasan say want eradicate jew win go ahead
343,Senior T. Rolls,@AerialDef,2024-11-20T08:16:47.000Z,False,Bro people blame jews because of zionism. Go read the book the ethnic cleansing of palestine. You will see why this is happening. A small group is using judaism as a cover for the greater israel project.,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/855627437388034048/lefl1A-W_bigger.jpg,https://x.com/AerialDef/status/1859148873320587449,tweet_id:1859148873320587449,bro people blame jew zionism go read book ethnic cleansing palestine see happening small group using judaism cover greater israel project
344,Nyom (FREE PALESTINE!!! ),@nerdgirl_113,2024-11-20T08:16:47.000Z,True,Mad respect to Kai for calling out his chat for their behaviour.,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1853567953771311104/JPw7UQ0V_bigger.jpg,https://x.com/nerdgirl_113/status/1859148872812986839,tweet_id:1859148872812986839,mad respect kai calling chat behaviour
345,Kate,@affleckquine,2024-11-20T08:16:46.000Z,False,"Me too ""looks like Beirut"" was a common saying. Israel's attacked Lebanon several times over many decades. Just as in Palestine they say it's their land - if they're not stopped it will be Syria, Jordan & Iran next, then Ukraine (Zelensky's big Israel).",0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1812251755498930176/5JsgmSrI_bigger.jpg,https://x.com/affleckquine/status/1859148870334185754,tweet_id:1859148870334185754,look like beirut common saying israel attacked lebanon several time many decade palestine say land stopped syria jordan iran next ukraine zelensky big israel
346,DHNDE,@dhndecom,2024-11-20T08:16:45.000Z,True,Updates: Lebanon and Gaza hit by relentless Israel air strikes #israel #hezbollah #ceasefire https://news.google.com/read/CBMivwFBVV95cUxOZ1EzNG1MdGUwdkJTQnhlTVNoMzh2RlF0eWNybzNIem5QeDAtclVIMFVWRTg2aGhpREthcjEwNFhYSm9sd0lFaExqLWNXbHdZUHF6anFqb2lZOUVRc2g5cnd1SExVbjhLcnYtU0FLbEpCLTNlREFuaF93UlQ5TjM2SUVWQzZmb2VPRGQ4RWVJd1JOWjZSREJVUkxnektWSG11enVJSFVtRmdfMWktSC1MM05PUHQxMmRjcDBLeTU2d9IBxAFBVV95cUxOYmlGaFlZNC1OdkNFVlVFQUJ6NGFHeDc4YjlzY3Y3Nlo5ZGNmcnBScmJlaGV5RkoyX19qdkMya3U4VEdIbnVaTUVpV0ZuemVYLW5tcThxdDF1Y2pZNlhUSUVmek5IQVdFR1ExTHVwY05WM1laYVE1amV5OG5XUnMwWkpkMERjSGRKZk9ld21KT1FtQlZYVmIxMEZrN2ZNTGR3ajlEU043Z0ZjRk10VWhydnFDUzhpZEQ2ZnFETEFyZ3FtRGpj?hl=en-US&gl=US&ceid=US%3Aen…,0,0,0,35,"['#israel', '#hezbollah', '#ceasefire']",[],[],https://pbs.twimg.com/profile_images/1838213308626665472/Go146HCS_bigger.jpg,https://x.com/dhndecom/status/1859148866634829894,tweet_id:1859148866634829894,update lebanon gaza hit relentless israel air strike israel hezbollah ceasefire http
347,Earth Hippy,@hippyygoat,2024-11-20T08:16:41.000Z,True,"Is this the legacy that want??
""I'M GONNA TEACH MY KID TO EXTERMINATE YOU ALL""

Kingsway Jewish Center desecrated a place of worship by using it to sell the land and homes of Palestinians murdered and displaced by Israel.",0,0,0,120,[],[],[],https://pbs.twimg.com/profile_images/1773463501974937600/GHTyCeD7_bigger.jpg,https://x.com/hippyygoat/status/1859148849253630272,tweet_id:1859148849253630272,legacy want gon na teach kid exterminate kingsway jewish center desecrated place worship using sell land home palestinian murdered displaced israel
348,Clauda Tanios,@ClaudaTanios,2024-11-20T08:16:40.000Z,False,"Israeli forces killed at least 15 Palestinians in the Gaza Strip on Wednesday, including a rescue worker, health officials said, as tanks deepened their incursion in the area and blew up homes, according to residents.",0,0,0,90,[],[],[],https://pbs.twimg.com/profile_images/611645578393432064/Mc6AvLG3_bigger.jpg,https://x.com/ClaudaTanios/status/1859148845218697362,tweet_id:1859148845218697362,israeli force killed least palestinian gaza strip wednesday including rescue worker health official said tank deepened incursion area blew home according resident
349,Leif Johansson,@LeifJoh23236455,2024-11-20T08:16:39.000Z,False,"So the people of northern #Gaza now starving and fighting for their lifes!#Israel may have rightwing  politicians, billionaires and ""bigbuisness"" on their side but the rest of us hate them!#telaviv, #GP #svpol #uk #fucknJerusalem , #Jerusalem #eu #scholz, #macron #keirstarmer",0,0,0,28,"['#Gaza', '#Israel', '#telaviv', '#GP', '#svpol', '#uk', '#fucknJerusalem', '#Jerusalem', '#eu', '#scholz', '#macron', '#keirstarmer']",[],[],https://pbs.twimg.com/profile_images/1471866170122940426/12rMoo3E_bigger.png,https://x.com/LeifJoh23236455/status/1859148839732625538,tweet_id:1859148839732625538,people northern gaza starving fighting life israel may rightwing politician billionaire bigbuisness side rest u hate telaviv gp svpol uk fucknjerusalem jerusalem eu scholz macron keirstarmer
350,EscSoc3,@EscSoc333,2024-11-20T08:16:35.000Z,False,"Obama's EO 13732.
Trump's updated 2016 Law of War manual... Proportionality? (Reminds me of the Gaza talking points the media stresses, what is an adequate response, the proportionality, i. e. Piers Morgan Uncensored)
Should we expect a similar fate as Gaza?
A second pandemic?",0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1831508576168542208/lcRmEvr-_bigger.jpg,https://x.com/EscSoc333/status/1859148822729159105,tweet_id:1859148822729159105,obama eo trump updated law war manual proportionality reminds gaza talking point medium stress adequate response proportionality pier morgan uncensored expect similar fate gaza second pandemic
351,Trutherbotcz,@trutherbotcz,2024-11-20T08:16:34.000Z,False,"Israel had unique opportunity to prevent that massacre but it showed no will. Thats why lots of israelis protested that decision. 

Internal investigation (kahan commision) also blames israel indirectly in its report. 

Cheap hasbara doesnt work.",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1278728921601781760/o9qQsfHt_bigger.jpg,https://x.com/trutherbotcz/status/1859148820946342173,tweet_id:1859148820946342173,israel unique opportunity prevent massacre showed thats lot israeli protested decision internal investigation kahan commision also blame israel indirectly report cheap hasbara doesnt work
352,Filippo Passerini,@f_passerini94,2024-11-20T08:16:29.000Z,False,"https://arabnews.com/node/2579965/middle-east… 

BEIRUT: Italy’s defense minister said Tuesday that the Hezbollah group staged an attack on a UN peacekeeping base in Lebanon that it initially blamed on Israel.",0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1851197596179574784/hvehDKrL_bigger.jpg,https://x.com/f_passerini94/status/1859148798745878607,tweet_id:1859148798745878607,http beirut italy defense minister said tuesday hezbollah group staged attack un peacekeeping base lebanon initially blamed israel
353,Dov Lipman,@DovLipman,2024-11-20T08:16:29.000Z,False,"WE MOURN
IDF reservist Roi Sasson, 21, was killed while fighting Hamas terrorists in Gaza. 
800 soldiers and security personnel have now been killed in fighting against Hamas and Hezbollah since the October 7, 2023 attack
Continued -",0,0,0,73,[],[],[],https://pbs.twimg.com/profile_images/1328564446416031745/bPQN0y7U_bigger.jpg,https://x.com/DovLipman/status/1859148796573163782,tweet_id:1859148796573163782,mourn idf reservist roi sasson killed fighting hamas terrorist gaza soldier security personnel killed fighting hamas hezbollah since october attack continued
354,Shadi Alkasim,@Shadi_Alkasim,2024-11-20T08:16:24.000Z,False,"#Italy admits rockets that hit UN forces were from #Hezbollah, not #IsraelLast week Italy had said an unexploded artillery shell hit the base of #UNIFIL base, putting the blame on the IDF #Iran #Lebanon",0,0,0,50,"['#Italy', '#Hezbollah', '#Israel', '#UNIFIL', '#Iran', '#Lebanon']",[],[],https://pbs.twimg.com/profile_images/1637886261246435342/grjcRXh0_bigger.jpg,https://x.com/Shadi_Alkasim/status/1859148777560666361,tweet_id:1859148777560666361,italy admits rocket hit un force hezbollah israellast week italy said unexploded artillery shell hit base unifil base putting blame idf iran lebanon
355,Jaan-Bhittani,@Jaan_Bhittani,2024-11-20T08:16:24.000Z,False,"NO, not at all.. they are killing innocent people including children and women in Gaza.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1231937094047715328/IGVUdYxw_bigger.jpg,https://x.com/Jaan_Bhittani/status/1859148775857549490,tweet_id:1859148775857549490,killing innocent people including child woman gaza
356, 𝓂𝒶𝓇𝒾𝑜,@MarioLeb79,2024-11-20T08:16:22.000Z,False,"Hebrew media reports that Nabih Berri suggested to Amos Hochstein that the U.S. should halt ammunition supplies to Israel, and hezbo ceases its own resupply efforts. 
The discussion did not include disarming Hezbollah.",0,0,0,869,[],[],['\\U0001f642'],https://pbs.twimg.com/profile_images/1744320287909232640/_qGqSUC-_bigger.jpg,https://x.com/MarioLeb79/status/1859148770174287948,tweet_id:1859148770174287948,hebrew medium report nabih berri suggested amos hochstein halt ammunition supply israel hezbo cease resupply effort discussion include disarming hezbollah
357,Niels Groeneveld,@nigroeneveld,2024-11-20T08:16:22.000Z,True,"Beyond Hamas: Understanding the Overlooked Complexity of Gaza’s Militant Landscape

When discussions about Gaza appear in mainstream media, they are overwhelmingly dominated by one name: Hamas. As the de facto governing authority in Gaza and the primary party in many military",0,0,0,77,[],[],[],https://pbs.twimg.com/profile_images/1743722439069097985/H_J9pQ2Q_bigger.jpg,https://x.com/nigroeneveld/status/1859148769461141505,tweet_id:1859148769461141505,beyond hamas understanding overlooked complexity gaza militant landscape discussion gaza appear mainstream medium overwhelmingly dominated one name hamas de facto governing authority gaza primary party many military
358,IronDome Error#404 moneyface,@StupidSingapore,2024-11-20T08:16:19.000Z,True," I sometimes suspect Singapore is a member state of the Illuminati.

Tiny Singapore is 710 square km land mass (much smaller than Gaza strip) with 5.7 mln population.",0,0,0,21,[],[],"['\\U0001f644', '\\U0001f60f']",https://pbs.twimg.com/profile_images/1859086609498730498/juC-5Fy5_bigger.jpg,https://x.com/StupidSingapore/status/1859148758480810347,tweet_id:1859148758480810347,sometimes suspect singapore member state illuminati tiny singapore square km land mass much smaller gaza strip mln population
359,Superevilnine,@Superevilnine,2024-11-20T08:16:16.000Z,False,"Bored people, trying to go viral, if they want to make a difference go over the Gaza and help them, clout chasers",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1826123454157860864/3l-LcaX-_bigger.jpg,https://x.com/Superevilnine/status/1859148744219910470,tweet_id:1859148744219910470,bored people trying go viral want make difference go gaza help clout chaser
360,The Digbeth Kid,@digbethkid74,2024-11-20T08:16:16.000Z,False,"Folks, see the bigger picture here.

We need Alyn back in office. How else is the Israel / Palestine crisis going to get fixed?",0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1429718162271002625/LwesM96Z_bigger.jpg,https://x.com/digbethkid74/status/1859148744043769982,tweet_id:1859148744043769982,folk see bigger picture need alyn back office else israel palestine crisis going get fixed
361,leslie,@leslpmac,2024-11-20T08:16:15.000Z,False,Bernie I thank u on behalf of all the Baby’s chikdren their parents ’s of  Gaza WB Lebanon who WANT to live and thrive ! Nobody has a RIGHT To kill innocent defenceless people ! Only Z NAZIS FEEL THEY HAVE THAT ENTITLEMENT TO MASS MURDER PEOPLE  IN THEIR BEDS DAY/NIGHT,0,0,0,8,[],['@Community'],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/leslpmac/status/1859148739568366078,tweet_id:1859148739568366078,bernie thank u behalf baby chikdren parent gaza wb lebanon want live thrive nobody right kill innocent defenceless people z nazi feel entitlement mass murder people bed
362,Luchi +=,@luchi_deusvult,2024-11-20T08:16:13.000Z,False,"It seems that for the G20 and Israel, assassination of political opponents is now acceptable.",0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1825750205213323264/HcbqOmxC_bigger.jpg,https://x.com/luchi_deusvult/status/1859148730902954430,tweet_id:1859148730902954430,seems israel assassination political opponent acceptable
363,حاتم 𣎴,@Jed_80s,2024-11-20T08:16:07.000Z,False,Come on! I thought you believe those thugs are middle easterners from Palestine ,0,0,0,5,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1729541598168412160/ojAUf3HC_bigger.jpg,https://x.com/Jed_80s/status/1859148704856297685,tweet_id:1859148704856297685,come thought believe thug middle easterner palestine
364,Do Business Your Way,@dobizyourway,2024-11-20T08:16:06.000Z,False,"Same with Khamas, only it doesn't even make it seem more logical, it's even worse than just not giving an answer at all. Again, 10 years in advance, yet Israel was warned by multiple sources and it took them 7 years. Is it proof that Israel is on the brink of internal collapse?",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1512445012411310080/dn28LBKs_bigger.jpg,https://x.com/dobizyourway/status/1859148700645298644,tweet_id:1859148700645298644,khama even make seem logical even worse giving answer year advance yet israel warned multiple source took year proof israel brink internal collapse
